Samples	SBS1	SBS2	SBS3	SBS5	SBS10b	SBS12	SBS16	SBS17a	SBS17b	SBS32	SBS48	SBS85	SBS96D	SBS96H
internal_long_Hanta_N_1_internal_15	77	0	0	195	82	0	0	0	0	175	0	155	0	280
internal_long_Hanta_N_1_internal_16	111	0	0	419	233	0	0	0	0	0	0	0	0	222
internal_long_Hanta_N_1_internal_17	109	0	0	367	182	275	0	0	0	144	0	0	0	306
internal_long_Hanta_N_1_internal_18	107	0	0	227	80	237	0	0	0	128	0	0	0	0
internal_long_Hanta_N_1_internal_19	133	0	0	126	139	330	0	0	0	152	0	0	0	0
internal_long_Hanta_N_1_internal_2	15	0	0	237	151	0	0	0	0	103	0	0	0	199
internal_long_Hanta_N_1_internal_20	102	0	0	614	76	0	0	0	0	136	0	0	0	176
internal_long_Hanta_N_1_internal_21	23	0	0	130	113	213	0	0	0	114	41	0	74	0
internal_long_Hanta_N_1_internal_22	13	0	0	148	122	185	0	0	0	130	0	0	89	0
internal_long_Hanta_N_1_internal_23	97	0	0	149	187	183	0	0	0	164	0	0	0	257
internal_long_Hanta_N_1_internal_24	120	0	0	301	105	251	0	0	0	172	58	0	0	240
internal_long_Hanta_N_1_internal_25	92	0	0	98	183	513	0	0	0	210	0	0	125	0
internal_long_Hanta_N_1_internal_26	261	0	0	422	273	346	0	0	0	225	0	0	0	388
internal_long_Hanta_N_1_internal_27	102	0	0	232	91	0	0	0	0	111	0	0	0	267
internal_long_Hanta_N_1_internal_28	179	0	0	374	216	360	0	0	0	274	0	0	0	395
internal_long_Hanta_N_1_internal_29	85	0	0	418	201	0	0	0	0	0	0	0	0	273
internal_long_Hanta_N_1_internal_3	86	0	0	45	143	342	0	0	0	229	0	0	0	219
internal_long_Hanta_N_1_internal_30	118	0	0	663	194	0	0	0	0	0	0	0	0	271
internal_long_Hanta_N_1_internal_31	93	0	0	160	0	233	0	0	0	163	0	0	0	0
internal_long_Hanta_N_1_internal_32	218	0	0	537	305	505	0	0	0	321	0	0	0	389
internal_long_Hanta_N_1_internal_33	34	0	0	122	139	204	0	0	0	137	0	0	0	0
internal_long_Hanta_N_1_internal_34	66	0	0	222	75	119	0	0	0	71	0	0	0	144
internal_long_Hanta_N_1_internal_35	39	0	0	172	91	0	0	0	0	99	43	111	64	133
internal_long_Hanta_N_1_internal_36	171	0	0	228	336	749	0	0	0	362	0	0	0	0
internal_long_Hanta_N_1_internal_37	38	0	0	340	202	279	0	0	0	213	0	0	168	373
internal_long_Hanta_N_1_internal_38	90	0	0	281	127	114	0	0	0	0	0	0	0	176
internal_long_Hanta_N_1_internal_39	379	0	0	709	914	1432	0	0	0	724	0	0	0	0
internal_long_Hanta_N_1_internal_4	71	0	0	449	0	0	0	0	0	0	0	0	0	196
internal_long_Hanta_N_1_internal_40	113	0	0	174	168	523	0	0	0	190	0	0	0	0
internal_long_Hanta_N_1_internal_41	20	0	0	192	64	0	80	49	0	80	0	0	0	147
internal_long_Hanta_N_1_internal_42	30	0	0	108	110	0	84	0	0	124	35	0	0	174
internal_long_Hanta_N_1_internal_43	23	0	0	170	75	0	0	0	0	0	0	0	0	108
internal_long_Hanta_N_1_internal_5	229	0	0	339	385	652	0	0	0	425	0	0	0	572
internal_long_Hanta_N_1_internal_6	49	0	0	101	186	374	0	0	0	185	61	0	0	0
internal_long_Hanta_N_1_internal_7	60	0	0	368	107	0	0	0	0	0	66	0	0	178
internal_long_Hanta_N_1_internal_8	91	0	0	45	114	178	0	0	0	156	0	187	0	0
internal_long_Hanta_N_1_internal_9	179	0	0	435	366	357	0	0	0	255	0	0	0	437
internal_long_InfluenzaAvirus_h3n2__internal_1	40	0	0	175	86	553	0	0	0	428	66	0	0	0
internal_long_InfluenzaAvirus_h3n2__internal_2	30	0	0	59	0	193	92	0	0	246	0	0	0	0
internal_long_InfluenzaAvirus_h3n2__internal_3	13	0	0	186	36	181	0	0	0	143	0	0	0	0
internal_long_InfluenzaAvirus_h5n1__internal_1	79	0	0	101	0	246	0	0	0	206	0	0	0	0
internal_long_InfluenzaAvirus_h5n1__internal_2	78	0	0	245	0	321	0	0	0	258	0	0	0	0
internal_long_InfluenzaAvirus_h5n1__internal_3	96	0	0	55	0	213	0	0	0	152	0	0	0	0
internal_long_InfluenzaAvirus_h5n1__internal_4	90	0	0	157	0	317	0	0	0	266	0	0	0	0
internal_long_InfluenzaAvirus_h5n1__internal_5	37	41	0	54	0	223	0	0	0	153	0	0	41	0
internal_long_InfluenzaAvirus_h5n1__internal_6	59	0	0	116	0	216	0	0	0	149	0	0	0	0
internal_long_InfluenzaAvirus_h5n1__internal_7	43	0	0	199	0	192	0	0	0	97	0	0	0	0
internal_long_InfluenzaAvirus_h5n1__internal_8	19	0	0	0	0	58	0	0	0	40	0	0	0	0
internal_long_Lyssavirus_rabies_internal_1	21	0	0	907	0	0	0	87	0	0	0	0	0	229
internal_long_Lyssavirus_rabies_internal_10	46	0	0	498	0	241	0	0	0	0	0	0	0	0
internal_long_Lyssavirus_rabies_internal_11	38	0	0	196	0	328	0	0	0	102	0	0	0	0
internal_long_Lyssavirus_rabies_internal_12	105	0	0	545	0	927	0	0	0	361	0	0	0	0
internal_long_Lyssavirus_rabies_internal_13	31	0	0	221	0	360	0	0	0	145	0	0	0	0
internal_long_Lyssavirus_rabies_internal_14	110	0	0	715	0	804	0	0	0	338	0	0	0	0
internal_long_Lyssavirus_rabies_internal_15	4	0	0	513	0	0	0	0	0	0	0	0	0	0
internal_long_Lyssavirus_rabies_internal_16	28	0	0	319	0	171	0	0	0	0	0	0	0	0
internal_long_Lyssavirus_rabies_internal_17	31	0	0	463	0	180	0	0	0	0	0	0	0	0
internal_long_Lyssavirus_rabies_internal_18	26	0	0	442	0	169	0	0	0	0	0	0	0	0
internal_long_Lyssavirus_rabies_internal_19	36	0	0	236	0	421	0	0	0	167	0	0	0	0
internal_long_Lyssavirus_rabies_internal_2	21	0	0	366	0	472	0	0	0	191	0	0	0	0
internal_long_Lyssavirus_rabies_internal_20	112	0	0	719	0	994	0	0	0	325	0	0	0	0
internal_long_Lyssavirus_rabies_internal_21	59	0	0	700	0	321	0	0	0	0	0	0	0	0
internal_long_Lyssavirus_rabies_internal_22	91	0	0	531	0	858	0	0	0	332	0	0	0	0
internal_long_Lyssavirus_rabies_internal_23	89	0	0	190	89	651	0	0	0	203	0	0	0	0
internal_long_Lyssavirus_rabies_internal_24	85	0	0	301	0	419	0	0	0	126	0	0	0	205
internal_long_Lyssavirus_rabies_internal_25	67	0	0	359	0	492	0	0	0	158	0	0	0	0
internal_long_Lyssavirus_rabies_internal_26	54	0	0	238	0	311	0	0	0	79	0	0	0	0
internal_long_Lyssavirus_rabies_internal_27	60	0	0	669	0	256	0	0	0	0	0	0	0	0
internal_long_Lyssavirus_rabies_internal_28	45	0	0	899	0	0	0	0	0	0	0	0	0	212
internal_long_Lyssavirus_rabies_internal_29	47	37	0	130	0	240	0	0	0	86	0	0	0	0
internal_long_Lyssavirus_rabies_internal_3	19	0	0	261	0	158	0	0	0	0	0	0	0	99
internal_long_Lyssavirus_rabies_internal_30	2	0	0	687	0	0	0	62	0	0	0	0	0	177
internal_long_Lyssavirus_rabies_internal_31	43	0	0	218	59	448	0	0	0	172	0	0	0	0
internal_long_Lyssavirus_rabies_internal_32	75	0	0	284	0	524	0	0	0	185	0	0	0	0
internal_long_Lyssavirus_rabies_internal_33	42	0	0	195	0	293	0	0	0	109	0	0	0	0
internal_long_Lyssavirus_rabies_internal_34	40	0	0	238	0	295	0	0	0	73	0	0	0	0
internal_long_Lyssavirus_rabies_internal_35	34	0	0	157	0	240	0	0	0	100	0	0	0	0
internal_long_Lyssavirus_rabies_internal_36	49	0	0	525	0	192	0	0	0	0	0	0	0	0
internal_long_Lyssavirus_rabies_internal_37	71	0	0	181	0	300	0	0	0	70	0	0	0	0
internal_long_Lyssavirus_rabies_internal_38	75	0	0	416	0	602	0	0	0	274	0	0	0	0
internal_long_Lyssavirus_rabies_internal_39	47	0	0	491	0	542	0	0	0	137	0	0	0	0
internal_long_Lyssavirus_rabies_internal_4	12	0	0	178	0	227	0	0	0	115	0	0	0	0
internal_long_Lyssavirus_rabies_internal_40	69	0	0	337	0	426	0	0	0	125	0	0	0	0
internal_long_Lyssavirus_rabies_internal_41	45	0	0	461	0	492	0	0	0	202	0	0	0	0
internal_long_Lyssavirus_rabies_internal_42	158	0	0	949	0	1331	0	0	0	537	0	0	0	0
internal_long_Lyssavirus_rabies_internal_43	38	0	0	203	0	217	0	0	0	74	0	0	0	0
internal_long_Lyssavirus_rabies_internal_44	45	0	0	387	0	191	0	0	0	0	0	0	0	0
internal_long_Lyssavirus_rabies_internal_45	55	0	0	264	0	568	0	0	0	167	0	0	0	0
internal_long_Lyssavirus_rabies_internal_5	38	0	0	455	0	313	0	0	0	0	0	0	0	0
internal_long_Lyssavirus_rabies_internal_6	144	0	0	836	0	1029	0	0	0	356	0	0	0	0
internal_long_Lyssavirus_rabies_internal_7	46	0	0	640	0	316	0	0	0	0	0	0	0	0
internal_long_Lyssavirus_rabies_internal_8	30	0	0	187	0	254	0	0	0	93	0	0	0	0
internal_long_Lyssavirus_rabies_internal_9	44	0	0	857	0	335	0	0	0	0	0	0	0	0
internal_long_Mumps_orthorubulavirus_internal_1	31	0	0	190	42	292	0	0	0	80	0	0	0	0
internal_long_Mumps_orthorubulavirus_internal_2	74	36	0	193	0	224	0	0	0	97	0	0	0	0
internal_long_Mumps_orthorubulavirus_internal_3	50	0	0	831	0	0	0	0	0	0	0	254	0	0
internal_long_Mumps_orthorubulavirus_internal_4	100	0	0	1960	0	0	0	0	0	0	0	609	0	0
internal_long_Mumps_orthorubulavirus_internal_5	25	0	0	163	0	237	0	0	0	128	0	0	0	0
internal_long_Mumps_orthorubulavirus_internal_6	12	18	0	43	0	67	0	0	0	47	0	0	0	0
internal_long_Orthomyxo_infA_HA_internal_1	154	0	0	948	0	0	0	0	0	0	0	0	368	314
internal_long_Orthomyxo_infA_HA_internal_10	620	0	0	2051	0	660	0	0	0	748	0	0	877	1122
internal_long_Orthomyxo_infA_HA_internal_11	218	0	0	783	0	0	0	0	0	250	0	0	355	472
internal_long_Orthomyxo_infA_HA_internal_12	131	0	0	225	0	330	0	0	0	222	0	0	0	0
internal_long_Orthomyxo_infA_HA_internal_13	353	0	0	1096	0	0	0	0	0	0	0	0	0	440
internal_long_Orthomyxo_infA_HA_internal_14	300	0	0	538	0	484	0	0	0	372	0	0	0	0
internal_long_Orthomyxo_infA_HA_internal_15	190	0	0	440	0	355	0	0	0	318	0	0	0	258
internal_long_Orthomyxo_infA_HA_internal_16	419	0	0	406	0	580	0	0	0	328	0	0	0	0
internal_long_Orthomyxo_infA_HA_internal_17	172	0	0	67	0	279	0	0	0	270	0	0	0	0
internal_long_Orthomyxo_infA_HA_internal_18	188	0	0	785	0	0	0	0	0	0	0	0	213	355
internal_long_Orthomyxo_infA_HA_internal_19	174	0	0	575	0	0	0	0	0	0	0	0	0	249
internal_long_Orthomyxo_infA_HA_internal_2	29	0	0	513	0	0	0	0	0	0	0	0	73	218
internal_long_Orthomyxo_infA_HA_internal_20	132	0	0	385	60	0	0	0	0	128	0	0	0	161
internal_long_Orthomyxo_infA_HA_internal_21	181	0	0	426	0	0	0	0	0	0	0	0	0	181
internal_long_Orthomyxo_infA_HA_internal_22	92	0	0	132	94	385	0	0	0	290	0	0	192	0
internal_long_Orthomyxo_infA_HA_internal_23	190	0	0	602	0	0	0	0	0	0	0	0	0	162
internal_long_Orthomyxo_infA_HA_internal_3	146	0	0	497	0	0	0	0	0	0	0	0	0	262
internal_long_Orthomyxo_infA_HA_internal_4	114	0	0	517	0	0	0	0	0	0	0	0	0	268
internal_long_Orthomyxo_infA_HA_internal_5	102	0	0	685	0	0	0	0	0	0	0	0	0	342
internal_long_Orthomyxo_infA_HA_internal_6	133	0	0	725	0	0	0	0	0	0	0	0	227	172
internal_long_Orthomyxo_infA_HA_internal_7	130	0	0	616	0	0	0	0	0	0	0	0	179	328
internal_long_Orthomyxo_infA_HA_internal_8	134	0	0	895	0	0	0	0	0	0	0	0	189	276
internal_long_Orthomyxo_infA_HA_internal_9	116	0	0	348	0	160	0	0	0	114	0	0	0	0
internal_long_Orthomyxo_infA_M1_internal_1	19	0	0	259	0	0	261	0	0	0	0	0	0	170
internal_long_Orthomyxo_infA_M1_internal_2	14	29	0	166	0	0	97	0	0	0	0	0	0	151
internal_long_Orthomyxo_infA_M2_internal_1	0	0	0	176	0	0	162	0	0	0	0	0	0	222
internal_long_Orthomyxo_infA_M42_internal_1	2	0	0	160	0	126	0	0	0	97	0	0	0	152
internal_long_Orthomyxo_infA_NA_internal_1	145	0	0	250	0	181	0	0	0	92	0	0	113	0
internal_long_Orthomyxo_infA_NA_internal_10	85	0	0	148	0	217	0	0	0	132	0	0	0	0
internal_long_Orthomyxo_infA_NA_internal_11	87	0	0	235	52	241	0	0	0	126	0	0	0	0
internal_long_Orthomyxo_infA_NA_internal_12	243	0	0	310	0	314	0	0	0	189	0	0	0	0
internal_long_Orthomyxo_infA_NA_internal_13	119	0	0	105	66	341	0	0	0	175	0	0	0	0
internal_long_Orthomyxo_infA_NA_internal_14	134	60	0	51	77	417	0	0	0	199	0	0	129	0
internal_long_Orthomyxo_infA_NA_internal_15	113	35	0	179	0	222	0	0	0	96	0	0	0	0
internal_long_Orthomyxo_infA_NA_internal_16	170	0	0	30	0	384	0	0	0	280	0	0	0	0
internal_long_Orthomyxo_infA_NA_internal_17	56	0	0	112	0	202	0	0	0	117	0	0	129	0
internal_long_Orthomyxo_infA_NA_internal_18	108	0	0	178	60	220	0	0	0	164	0	0	0	0
internal_long_Orthomyxo_infA_NA_internal_19	137	0	0	115	0	272	0	0	0	141	0	0	0	0
internal_long_Orthomyxo_infA_NA_internal_2	203	0	0	196	104	389	0	0	0	201	0	0	149	0
internal_long_Orthomyxo_infA_NA_internal_20	224	82	0	316	0	566	0	0	0	254	0	0	208	0
internal_long_Orthomyxo_infA_NA_internal_3	55	0	0	116	69	143	0	0	0	61	0	0	90	114
internal_long_Orthomyxo_infA_NA_internal_4	139	0	0	179	0	285	0	0	0	97	0	0	0	0
internal_long_Orthomyxo_infA_NA_internal_5	189	0	0	308	0	249	0	0	0	131	0	0	0	0
internal_long_Orthomyxo_infA_NA_internal_6	290	0	0	239	0	448	0	0	0	221	0	0	0	0
internal_long_Orthomyxo_infA_NA_internal_7	207	0	0	352	0	415	0	0	0	251	0	0	0	0
internal_long_Orthomyxo_infA_NA_internal_8	208	0	0	962	0	0	0	0	0	0	0	0	0	0
internal_long_Orthomyxo_infA_NA_internal_9	95	0	0	237	0	259	0	0	0	199	0	0	132	0
internal_long_Orthomyxo_infA_NP_internal_1	15	0	0	5	0	212	0	0	0	117	0	0	0	211
internal_long_Orthomyxo_infA_NP_internal_2	21	0	0	67	46	192	0	0	0	163	0	0	0	129
internal_long_Orthomyxo_infA_NP_internal_3	12	0	0	92	0	183	0	0	0	75	0	0	0	208
internal_long_Orthomyxo_infA_NP_internal_4	18	0	0	357	0	258	0	0	0	149	0	0	0	227
internal_long_Orthomyxo_infA_NP_internal_5	28	0	0	226	0	259	0	0	0	97	0	0	0	0
internal_long_Orthomyxo_infA_NS1_internal_1	19	0	0	193	0	0	73	0	0	73	0	0	0	182
internal_long_Orthomyxo_infA_NS1_internal_2	14	0	0	635	0	0	0	0	0	0	0	0	0	219
internal_long_Orthomyxo_infA_NS1_internal_3	10	22	0	71	0	0	67	0	0	57	0	0	0	93
internal_long_Orthomyxo_infA_NS2_internal_1	21	0	0	122	0	224	0	0	0	221	0	0	0	0
internal_long_Orthomyxo_infA_NS3_internal_1	11	0	0	47	0	68	0	0	0	40	0	0	0	0
internal_long_Orthomyxo_infA_PA-N182_internal_1	0	0	0	112	62	246	0	0	0	129	0	0	0	179
internal_long_Orthomyxo_infA_PA-N182_internal_2	19	0	0	111	0	168	0	0	0	153	0	0	0	165
internal_long_Orthomyxo_infA_PA-N182_internal_3	26	0	0	99	0	148	80	0	0	137	0	0	0	126
internal_long_Orthomyxo_infA_PA-N182_internal_4	59	0	0	99	59	0	171	0	0	189	0	0	0	250
internal_long_Orthomyxo_infA_PA-N182_internal_5	57	0	0	41	65	347	0	0	0	231	0	0	0	0
internal_long_Orthomyxo_infA_PA-N182_internal_6	13	0	0	119	0	205	0	0	0	128	0	0	0	151
internal_long_Orthomyxo_infA_PA-X_internal_1	37	0	0	165	0	224	0	0	0	113	0	0	0	224
internal_long_Orthomyxo_infA_PA-X_internal_2	12	0	0	105	0	192	0	0	0	117	0	0	0	240
internal_long_Orthomyxo_infA_PA-X_internal_3	13	0	0	144	0	161	0	0	0	86	0	0	0	174
internal_long_Orthomyxo_infA_PA-X_internal_4	30	0	0	108	0	248	0	0	0	154	0	0	0	268
internal_long_Orthomyxo_infA_PA-X_internal_5	53	0	0	170	0	356	0	0	0	179	0	0	0	269
internal_long_Orthomyxo_infA_PA-X_internal_6	8	0	0	12	0	231	0	0	0	151	0	0	0	186
internal_long_Orthomyxo_infA_PA_internal_1	56	0	0	31	0	327	0	0	0	176	0	0	0	0
internal_long_Orthomyxo_infA_PA_internal_2	32	0	0	216	0	242	0	0	0	137	0	0	0	0
internal_long_Orthomyxo_infA_PA_internal_3	39	0	0	0	54	329	0	0	0	201	0	0	0	0
internal_long_Orthomyxo_infA_PA_internal_4	108	0	0	120	0	465	189	0	0	340	0	0	0	0
internal_long_Orthomyxo_infA_PA_internal_5	58	0	0	363	0	648	0	0	0	311	0	0	0	0
internal_long_Orthomyxo_infA_PA_internal_6	35	0	0	0	0	274	0	0	0	149	0	0	0	0
internal_long_Orthomyxo_infA_PB1-F2_2_internal_1	22	0	0	0	0	244	132	0	0	282	0	0	0	0
internal_long_Orthomyxo_infA_PB1-N40_internal_1	114	0	0	112	0	492	0	0	0	306	0	0	0	0
internal_long_Orthomyxo_infA_PB1-N40_internal_2	64	0	0	130	0	325	0	0	0	243	0	0	0	0
internal_long_Orthomyxo_infA_PB1-N40_internal_3	76	0	0	134	76	201	0	0	0	132	0	0	0	0
internal_long_Orthomyxo_infA_PB1-N40_internal_4	27	0	0	142	70	196	0	0	0	148	0	0	0	113
internal_long_Orthomyxo_infA_PB1-N40_internal_5	58	0	0	113	0	214	0	0	0	172	0	0	0	0
internal_long_Orthomyxo_infA_PB1-N40_internal_6	36	0	0	207	0	224	0	0	0	121	0	158	0	0
internal_long_Orthomyxo_infA_PB1-N40_internal_7	13	0	0	170	0	146	0	0	0	82	0	0	0	118
internal_long_Orthomyxo_infA_PB1-N40_internal_8	0	0	0	32	0	92	0	0	0	81	0	0	0	0
internal_long_Orthomyxo_infA_PB1_internal_1	16	0	0	171	74	0	124	0	0	118	0	0	0	222
internal_long_Orthomyxo_infA_PB1_internal_2	29	0	0	41	0	173	91	0	0	185	0	0	59	0
internal_long_Orthomyxo_infA_PB1_internal_3	22	0	0	143	0	262	0	0	0	126	0	0	0	0
internal_long_Orthomyxo_infA_PB1_internal_4	60	0	0	13	82	253	0	0	0	183	0	0	0	0
internal_long_Orthomyxo_infA_PB1_internal_5	99	0	0	0	53	288	0	0	0	187	0	0	0	0
internal_long_Orthomyxo_infA_PB1_internal_6	78	0	0	0	0	288	0	0	0	277	0	0	0	0
internal_long_Orthomyxo_infA_PB1_internal_7	33	0	0	22	0	200	0	0	0	200	0	0	0	114
internal_long_Orthomyxo_infA_PB1_internal_8	45	0	0	40	0	229	0	0	0	184	0	0	0	120
internal_long_Orthomyxo_infA_PB2_internal_1	71	0	0	133	135	582	0	0	0	223	0	0	0	0
internal_long_Orthomyxo_infA_PB2_internal_2	61	0	0	275	84	0	173	0	0	0	0	0	0	177
internal_long_Orthomyxo_infA_PB2_internal_3	66	0	0	78	76	297	0	0	0	199	0	0	0	212
internal_long_Orthomyxo_infA_PB2_internal_4	35	0	0	95	52	216	0	0	0	93	0	0	0	142
internal_long_Orthomyxo_infA_PB2_internal_5	65	0	0	142	0	183	0	0	0	86	0	0	0	112
internal_long_Orthomyxo_infA_PB2_internal_6	55	0	0	202	139	401	0	0	0	134	0	0	0	197
internal_long_Orthomyxo_infA_PB2_internal_7	44	0	0	209	0	262	0	0	0	104	0	0	0	0
internal_long_Orthomyxo_infA_PB2_internal_8	32	0	0	36	42	237	0	0	0	127	0	0	0	109
internal_long_Orthomyxo_infA_PB2_internal_9	50	0	0	137	45	122	0	0	0	0	0	0	0	0
internal_long_Orthomyxo_infB_NA_internal_1	38	0	0	0	0	66	44	0	0	66	0	0	0	0
internal_long_Orthomyxo_infB_NS1_internal_1	0	0	0	79	0	56	0	0	0	48	0	0	0	0
internal_long_Orthomyxo_infB_PA_internal_1	25	0	0	73	23	0	38	0	0	63	0	0	0	53
internal_long_Orthomyxo_infB_PB1_2_internal_1	10	0	0	0	0	81	0	0	0	51	0	0	0	0
internal_long_Orthomyxo_infB_PB2_2_internal_1	5	0	0	61	24	82	0	0	0	70	0	0	43	0
internal_long_Orthomyxo_infC_HEF_internal_1	39	0	0	45	0	57	0	0	0	0	0	0	43	0
internal_long_Orthomyxo_infC_PB2_internal_1	3	0	0	98	16	0	0	0	0	0	0	0	28	0
internal_long_Paramyxo_F_1_internal_1	90	71	0	422	0	275	0	0	0	140	0	0	0	0
internal_long_Paramyxo_F_1_internal_2	205	0	0	388	0	326	0	0	0	172	0	0	0	0
internal_long_Paramyxo_F_1_internal_3	615	0	0	1876	0	0	0	0	0	0	0	0	0	0
internal_long_Paramyxo_F_3_internal_1	7	0	0	25	0	68	0	0	0	24	0	0	0	0
internal_long_Paramyxo_G_1_internal_1	4	0	0	115	69	360	0	0	0	0	0	0	0	0
internal_long_Paramyxo_G_1_internal_2	0	0	0	103	38	187	0	0	0	68	0	0	0	0
internal_long_Paramyxo_G_2_internal_1	6	9	0	0	0	59	0	15	0	44	0	0	0	0
internal_long_Paramyxo_G_3_internal_1	24	0	0	261	0	431	0	0	0	0	0	0	0	0
internal_long_Paramyxo_G_3_internal_2	9	0	0	52	0	156	0	0	0	46	0	0	0	0
internal_long_Paramyxo_HN_1_internal_1	84	0	0	185	0	270	0	0	0	149	0	0	0	0
internal_long_Paramyxo_HN_1_internal_10	56	0	0	108	64	377	0	0	0	189	0	0	0	0
internal_long_Paramyxo_HN_1_internal_100	51	0	0	3768	0	0	0	0	0	0	0	0	445	1084
internal_long_Paramyxo_HN_1_internal_101	30	0	0	288	0	161	0	0	0	109	0	0	56	211
internal_long_Paramyxo_HN_1_internal_102	72	0	0	904	0	0	0	0	0	0	0	0	0	269
internal_long_Paramyxo_HN_1_internal_103	187	0	0	3075	0	0	0	0	0	0	0	0	0	833
internal_long_Paramyxo_HN_1_internal_104	124	0	0	3828	0	0	0	0	0	0	0	947	633	1007
internal_long_Paramyxo_HN_1_internal_105	74	0	0	3463	0	0	0	0	0	0	0	0	393	812
internal_long_Paramyxo_HN_1_internal_106	38	0	0	220	0	146	0	0	0	67	0	0	69	112
internal_long_Paramyxo_HN_1_internal_107	79	0	0	362	0	452	0	0	0	190	0	0	0	0
internal_long_Paramyxo_HN_1_internal_108	39	37	0	165	0	317	0	0	0	98	0	0	0	0
internal_long_Paramyxo_HN_1_internal_109	112	0	0	544	0	586	0	0	0	205	0	0	0	0
internal_long_Paramyxo_HN_1_internal_11	147	0	0	316	0	669	0	0	0	285	0	0	0	0
internal_long_Paramyxo_HN_1_internal_110	85	0	0	745	0	376	0	0	0	0	0	0	0	0
internal_long_Paramyxo_HN_1_internal_111	103	0	0	4203	0	0	0	0	0	0	0	0	599	1009
internal_long_Paramyxo_HN_1_internal_112	21	0	0	4274	0	0	0	0	0	0	0	0	520	1016
internal_long_Paramyxo_HN_1_internal_113	68	0	0	4495	0	0	0	0	0	0	0	0	516	1017
internal_long_Paramyxo_HN_1_internal_114	151	0	0	3507	0	0	0	0	0	0	0	0	466	882
internal_long_Paramyxo_HN_1_internal_115	259	0	0	2382	0	0	0	0	0	0	0	0	0	657
internal_long_Paramyxo_HN_1_internal_116	47	0	0	1047	0	0	0	0	0	0	0	0	151	283
internal_long_Paramyxo_HN_1_internal_117	87	0	0	158	0	270	0	0	0	134	0	0	0	0
internal_long_Paramyxo_HN_1_internal_118	77	0	0	4383	0	0	0	0	0	0	0	0	651	1297
internal_long_Paramyxo_HN_1_internal_119	92	0	0	2942	0	0	0	0	0	0	0	0	307	864
internal_long_Paramyxo_HN_1_internal_12	48	0	0	3630	0	0	0	0	0	0	0	998	584	1074
internal_long_Paramyxo_HN_1_internal_120	47	0	0	154	54	327	0	0	0	137	0	0	0	0
internal_long_Paramyxo_HN_1_internal_121	38	0	0	149	0	295	0	0	0	135	0	0	76	0
internal_long_Paramyxo_HN_1_internal_122	39	0	0	479	0	228	0	0	0	0	0	0	63	0
internal_long_Paramyxo_HN_1_internal_123	39	0	0	856	0	0	0	0	0	0	0	0	0	250
internal_long_Paramyxo_HN_1_internal_124	99	0	0	234	0	382	0	0	0	162	0	0	0	0
internal_long_Paramyxo_HN_1_internal_125	46	0	0	306	0	378	0	0	0	115	0	0	0	0
internal_long_Paramyxo_HN_1_internal_126	62	0	0	154	0	238	0	0	0	131	0	0	0	0
internal_long_Paramyxo_HN_1_internal_127	62	0	0	95	0	313	0	0	0	89	0	0	0	0
internal_long_Paramyxo_HN_1_internal_128	105	0	0	306	0	488	0	0	0	237	0	0	0	0
internal_long_Paramyxo_HN_1_internal_129	89	0	0	348	0	383	0	0	0	150	0	0	0	0
internal_long_Paramyxo_HN_1_internal_13	94	0	0	961	0	450	0	0	0	0	0	0	143	0
internal_long_Paramyxo_HN_1_internal_130	61	0	0	180	0	203	0	0	0	116	0	0	0	0
internal_long_Paramyxo_HN_1_internal_131	41	0	0	182	55	269	0	0	0	86	0	0	0	0
internal_long_Paramyxo_HN_1_internal_132	140	0	0	3676	0	0	0	0	0	0	0	923	544	935
internal_long_Paramyxo_HN_1_internal_133	147	0	0	336	0	705	0	0	0	337	0	0	0	0
internal_long_Paramyxo_HN_1_internal_134	21	40	0	73	0	280	0	0	0	120	0	0	0	0
internal_long_Paramyxo_HN_1_internal_135	41	0	0	756	0	0	0	0	0	0	0	0	0	171
internal_long_Paramyxo_HN_1_internal_136	128	73	0	208	0	559	0	0	0	226	0	0	0	0
internal_long_Paramyxo_HN_1_internal_137	44	0	0	108	0	370	0	0	0	165	0	0	0	0
internal_long_Paramyxo_HN_1_internal_14	51	0	0	614	0	0	0	0	0	0	0	0	0	173
internal_long_Paramyxo_HN_1_internal_15	27	0	0	532	0	0	0	0	0	0	0	0	0	145
internal_long_Paramyxo_HN_1_internal_16	127	78	0	343	0	638	0	0	0	249	0	0	0	0
internal_long_Paramyxo_HN_1_internal_17	99	0	0	203	0	310	0	0	0	130	0	0	0	0
internal_long_Paramyxo_HN_1_internal_18	59	0	0	211	0	330	0	0	0	158	0	0	0	0
internal_long_Paramyxo_HN_1_internal_19	152	0	0	337	0	533	0	0	0	257	0	0	0	0
internal_long_Paramyxo_HN_1_internal_2	31	49	0	215	52	232	0	0	0	108	0	0	0	0
internal_long_Paramyxo_HN_1_internal_20	43	0	0	239	0	317	0	0	0	102	0	0	53	0
internal_long_Paramyxo_HN_1_internal_21	85	0	0	415	0	670	0	0	0	305	0	0	107	0
internal_long_Paramyxo_HN_1_internal_22	153	0	0	455	0	608	0	0	0	281	0	0	0	0
internal_long_Paramyxo_HN_1_internal_23	38	0	0	206	0	239	0	0	0	97	0	0	0	129
internal_long_Paramyxo_HN_1_internal_24	50	0	0	103	46	339	0	0	0	152	0	0	0	0
internal_long_Paramyxo_HN_1_internal_25	79	53	0	186	0	301	0	0	0	142	0	0	0	0
